scaled_x,scaled_y,scaled_z,U_profile,V_profile,W_profile,P_profile
0.5996002,0.5558123,0.012681951,-0.0030205576,9.999377,-8.373993,0.041631006
0.43002188,-0.3698079,0.17435,-0.0029986417,10.002447,-8.376637,-0.1404202
0.15540582,-0.61346436,0.8640299,-0.0030048182,10.002013,-8.376207,-0.08773967
-0.47673202,-0.5735181,0.74100536,-0.002969035,10.004655,-8.37937,0.4015936
0.079958476,-0.01357442,0.6614088,-0.0028727828,9.985764,-8.3602495,0.017803075
0.3884017,0.5043466,0.46810734,-0.0030723019,9.995513,-8.369991,-0.0015104264
0.35072875,0.29160947,0.2900504,-0.0030110842,9.988498,-8.362837,0.01178783
-0.21383755,0.23138316,0.39317626,-0.002961929,10.001502,-8.376293,0.1972491
0.006405425,-0.28415495,0.8729679,-0.0029068766,10.000039,-8.374602,-0.052414693
0.9342047,0.13575813,0.63525784,-0.0029974608,10.00158,-8.37587,-0.072461806
-0.5927348,0.788632,0.6967988,-0.0039443327,10.001421,-8.375529,-0.13771144
-0.7219931,0.46526062,0.0457895,-0.0028144447,10.003707,-8.378627,-0.3948199
-0.26328114,-0.001387717,0.83629906,-0.0029726857,9.9871,-8.361575,0.19218934
0.89078754,-0.08358787,0.99170375,-0.0026493268,10.0014305,-8.376219,-0.1254892
0.5760894,-0.20909426,0.88177866,-0.0026843725,10.002496,-8.377165,-0.14422344
0.016544417,-0.8056868,0.869574,-0.0029316107,10.00169,-8.375987,0.0023355018
0.029891666,0.023817914,0.28000414,-0.0029197587,9.971208,-8.345755,0.12008762
-0.88740367,0.3026642,0.8305671,-0.0036501968,10.00212,-8.376507,0.03121286
0.018501613,0.00030796256,0.5704465,-0.0028718123,9.979567,-8.354073,0.072627224
-0.41314337,0.88346654,0.69192326,-0.0033441717,10.001363,-8.37587,-0.037022613
-0.23703203,-0.6292388,0.3022924,-0.0026608547,10.0018215,-8.376583,0.28007048
-0.010890651,-0.14217629,0.0348652,-0.003099191,9.995578,-8.370311,0.10376695
0.060212083,0.19986911,0.44551852,-0.0029345239,9.980143,-8.354716,0.08780077
-0.37843466,0.18712203,0.77692455,-0.0029315567,9.993437,-8.368106,0.27012244
0.7124042,0.42205328,0.92985874,-0.002833982,10.000115,-8.374442,-0.09678726
-0.039989345,0.5071307,0.20988005,-0.00297149,10.00264,-8.377259,0.023814918
0.37235224,0.36129147,0.5683841,-0.00295367,9.991306,-8.36581,-0.016642803
-0.56682414,-0.025422713,0.1498016,-0.0026389929,10.011887,-8.386901,-0.2444909
-0.040844366,0.2932106,0.18984365,-0.0029320745,9.999769,-8.374454,0.08505665
-0.52929354,-0.29749593,0.27401036,-0.002944759,10.004674,-8.379427,0.22460641
-0.74762744,-0.58844846,0.8585475,-0.0028456645,10.001232,-8.375856,0.44787523
-0.044801008,0.61417896,0.83578193,-0.0027930653,9.999826,-8.374835,0.07761761
-0.48791027,0.71844625,0.8534616,-0.0029053604,10.003746,-8.378498,0.09595929
0.5039556,0.37589556,0.9311215,-0.0028054444,9.995926,-8.370423,-0.06993454
-0.08350275,0.04016691,0.98763835,-0.0030076737,9.9917555,-8.366174,0.049572147
0.12368824,0.46535262,0.40470544,-0.0029122448,9.995262,-8.3699665,0.04709945
-0.55274266,0.44926155,0.5448495,-0.0034371084,10.0073595,-8.381891,-0.051445305
-0.91417694,0.12998609,0.6983669,-0.0033711335,10.002891,-8.377273,-0.07358037
0.0081168795,0.030240813,0.11884859,-0.0031246701,9.981431,-8.355921,0.12617712
0.39919445,-0.16941874,0.5094395,-0.0029231003,9.997704,-8.372112,-0.11882851
-0.34269643,-0.19451557,0.8303245,-0.0028316742,10.001693,-8.3764,0.218752
-0.41763544,-0.11079167,0.026157215,-0.0030001113,10.016788,-8.391274,-0.19301385
0.4941339,0.12167181,0.68153155,-0.002807564,9.990857,-8.365357,-0.071515575
-0.015732367,0.021830864,0.22295268,-0.0030183746,9.974255,-8.348799,0.14978965
0.11282186,0.81649995,0.30845633,-0.0032385522,10.000908,-8.375274,-0.010613503
-0.29520988,-0.58997,0.47863245,-0.0029034177,10.002175,-8.376881,0.32146886
-0.43888482,0.64090836,0.14017029,-0.0022107,10.003525,-8.37891,-0.39752996
-0.9243484,0.3009556,0.3683821,-0.0028467951,10.001635,-8.377014,-0.365175
-0.07327444,-0.299403,0.055153567,-0.002826593,10.007024,-8.381927,0.113321066
0.42133218,-0.38716924,0.8192838,-0.0027757334,10.002869,-8.377297,-0.15318958
-0.9212072,-0.15700226,0.59489995,-0.0035893423,10.003084,-8.37729,-0.016215792
0.06954435,-0.019206863,0.40799332,-0.0028152457,9.976536,-8.351129,0.06738189
-0.79983956,0.2986668,0.52998674,-0.002797461,10.003949,-8.378802,-0.2495084
-0.30615017,-0.32657695,0.8458877,-0.0028433325,10.004798,-8.379584,0.16363741
0.66844636,-0.47691804,0.6856609,-0.0025708182,10.002598,-8.377222,-0.14948049
-0.07716875,0.18609194,0.13628668,-0.0028314507,10.007988,-8.382895,0.13160408
0.021776307,-0.118765526,0.41070887,-0.002871233,9.982933,-8.357562,0.04525946
0.13013917,-0.45999077,0.7108352,-0.0030964734,10.001575,-8.375789,-0.09836724
0.0059116096,0.010685553,0.34676322,-0.0028946875,9.971415,-8.345991,0.12716326
-0.23596777,-0.96739787,0.24810354,-0.0030814363,10.001349,-8.374974,0.26714033
-0.9445141,-0.25639203,0.2420431,-0.0029754536,10.001735,-8.376708,-0.26955378
0.11726852,-0.07840139,0.6256503,-0.0028796578,9.989655,-8.364181,-0.018867597
-0.17846522,0.112652145,0.77244365,-0.0029252144,9.984113,-8.358674,0.15910794
0.02348775,-0.18796411,0.7163977,-0.0029104063,9.995556,-8.3701,-0.026878566
-0.3669707,0.18257071,0.93176407,-0.0029098531,9.993191,-8.36787,0.22227624
0.28375223,0.10341705,0.46898496,-0.0027933335,9.983298,-8.35783,-0.006647747
-0.733942,-0.5078672,0.5201245,-0.0032199258,10.002127,-8.376726,0.36024404
-0.2698809,0.3771319,0.9562558,-0.0027801087,9.998239,-8.373159,0.14253645
0.0589157,-0.14186828,0.69653803,-0.002906398,9.993629,-8.368162,-0.025613446
-0.06209425,-0.8029062,0.045011062,-0.0031136656,10.003135,-8.377284,0.14702997
-0.42897105,0.6298972,0.0796949,-0.002238837,10.003982,-8.379425,-0.39902842
0.6680559,-0.23852934,0.8369447,-0.00263491,10.002334,-8.377017,-0.14553297
0.3882743,0.6357402,0.5553892,-0.0030440455,9.998974,-8.373566,0.00020891242
-0.12498734,-0.07823387,0.040262673,-0.0033005374,10.021939,-8.396606,0.21483442
0.42341548,-0.06321626,0.099123694,-0.0028734235,9.9920025,-8.366728,-0.013879721
-0.33475968,-0.52175266,0.23580192,-0.0027708216,10.0036745,-8.378471,0.3155596
0.88885415,-0.1821402,0.7369777,-0.0027121035,10.000987,-8.375568,-0.10988294
-0.094474,-0.20831797,0.53985953,-0.00288196,9.990874,-8.365502,0.06976131
0.27935168,0.46403873,0.24365053,-0.0028663473,9.994648,-8.369177,0.0277099
0.25376174,-0.55236655,0.67991996,-0.0030429596,10.002462,-8.376654,-0.12185927
0.1002599,0.031517535,0.6602976,-0.0028666602,9.984314,-8.358783,0.021966273
-0.36506286,-0.17750461,0.3183508,-0.0030568903,10.005556,-8.380121,0.3433938
0.08451634,-0.09887573,0.57069457,-0.0028824536,9.988557,-8.363093,-0.0055053346
-0.6128122,0.18469016,0.36582658,-0.0033513373,10.011382,-8.385891,-0.18256183
-0.11266214,-0.19283506,0.35702655,-0.002704016,9.987648,-8.362454,0.13152285
0.23167767,0.50817317,0.13958901,-0.0025840057,9.995929,-8.370649,0.017341753
-0.22755376,0.5374461,0.5864118,-0.0030723708,10.001906,-8.376529,0.0999681
-0.52352995,0.13763836,0.06660823,-0.0032201866,10.006798,-8.381474,-0.32980943
0.9721471,-0.18006723,0.57700604,-0.0029315548,10.00165,-8.3759575,-0.06379489
0.3856479,0.19070779,0.45878765,-0.002841481,9.988214,-8.362733,-0.025054581
-0.5519478,-0.7604963,0.05529088,-0.0031471374,10.001546,-8.376003,0.17132843
-0.14218603,0.33441174,0.33328608,-0.0029349225,10.00271,-8.377474,0.11842638
-0.36498895,0.09182593,0.58414227,-0.0030031698,9.999036,-8.373678,0.33118638
0.44481063,-0.0043515502,0.092944324,-0.0029021045,9.992521,-8.367242,0.0022611339
-0.14370735,-0.16820276,0.9631309,-0.0029292228,9.996862,-8.371451,0.042368233
0.5434463,-0.10889844,0.20508799,-0.0029798085,9.996384,-8.370916,-0.050532907
-0.44888988,0.85470307,0.41624546,-0.0035094218,10.001327,-8.375904,-0.30106372
0.13585128,-0.33167842,0.932598,-0.0029303236,10.001754,-8.376239,-0.10453629
0.1961687,-0.48046228,0.76917076,-0.003030817,10.002094,-8.376312,-0.11608778
0.42290974,-0.011483198,0.41499403,-0.0027687633,9.99,-8.364608,-0.056475297
-0.013826914,-0.7662468,0.7787081,-0.0028392812,10.001383,-8.37579,0.019375509
-0.1571592,-0.1390876,0.20286624,-0.0028754836,10.000343,-8.375086,0.2426176
-0.050991498,0.10093804,0.07911367,-0.00298817,10.006891,-8.381703,0.14388016
0.22828953,0.8590902,0.8115411,-0.0028713504,10.001485,-8.376423,0.023176497
-0.4354831,-0.35674104,0.41707295,-0.0030466123,10.001997,-8.376611,0.37152308
-0.22029547,0.40512556,0.7391243,-0.00294103,9.994924,-8.369699,0.14703152
-0.04902411,-0.025234008,0.8530708,-0.002941166,9.989716,-8.36417,0.046192378
0.8392651,-0.32465634,0.90854084,-0.0025468124,10.002148,-8.377012,-0.140467
0.016728671,0.3130292,0.9527763,-0.0028251177,9.994359,-8.369047,0.043260656
0.49504197,0.08907608,0.35091764,-0.00276143,9.993105,-8.367751,-0.03881406
-0.79944927,0.5132996,0.111741036,-0.0024474831,10.002075,-8.377217,-0.40758362
0.3342001,0.64731497,0.3740736,-0.0028363233,9.999942,-8.3746395,0.01443457
-0.5862448,0.680394,0.22289501,-0.0029852027,10.002772,-8.377485,-0.42887855
-0.28092274,-0.39878285,0.63265884,-0.0033231312,10.003932,-8.378423,0.22666919
0.09089189,0.9494467,0.52807057,-0.0031511588,10.0011635,-8.375662,0.0022318661
-0.17371191,-0.61981994,0.6747897,-0.003126041,10.000362,-8.374778,0.13564186
0.6837968,-0.037963144,0.23917063,-0.003053817,9.999025,-8.373514,-0.027604416
-0.7915532,-0.56954265,0.04115784,-0.0033034189,10.000964,-8.375857,-0.14279906
0.13459405,-0.2583755,0.6717721,-0.0030100094,9.999369,-8.373781,-0.09291184
-0.033897612,0.0068237414,0.9318024,-0.0029697148,9.991522,-8.365962,0.030803261
0.36183697,-0.21323155,0.1739798,-0.0029891608,9.996666,-8.371069,-0.09828565
0.21162726,0.6721706,0.8271543,-0.002863531,9.999481,-8.3743925,0.02749526
0.36680254,0.20976254,0.40234274,-0.0028826399,9.987859,-8.362344,-0.013049907
0.062145043,0.18409206,0.7873512,-0.0028847987,9.986764,-8.36127,0.04348848
0.278879,0.09224394,0.2603962,-0.0027881237,9.982455,-8.357004,0.018195568
-0.70408666,-0.025909144,0.2722562,-0.0027330099,10.007562,-8.3825445,-0.23480959
0.6678742,-0.048692264,0.19483207,-0.0031004595,9.998934,-8.373431,-0.020939572
0.5104402,0.030644968,0.65957904,-0.0028092368,9.992267,-8.36677,-0.08639551
0.8043586,0.33610836,0.5902634,-0.0027871216,10.00094,-8.375456,-0.062148616
-0.17304341,0.17045617,0.8945301,-0.0029146457,9.98954,-8.364127,0.12477738
-0.8901469,0.082656965,0.65286887,-0.003435376,10.003453,-8.377766,-0.06989285
-0.3209911,0.6640275,0.22616856,-0.0027738148,10.0002985,-8.375342,-0.27515775
-0.1820808,0.18520646,0.34180313,-0.0029594628,9.999502,-8.374294,0.20209932
-0.0051014633,0.010933758,0.88819665,-0.0029465714,9.990563,-8.365008,0.026166933
-0.38291293,0.5152579,0.9397599,-0.0031194193,9.999864,-8.374573,0.16516668
-0.030699445,-0.32223377,0.40537196,-0.0031257467,9.994831,-8.369301,-0.0032915547
0.28140324,0.04468382,0.87577397,-0.002882949,9.993721,-8.368233,-0.06189035
0.07929247,0.28333193,0.78141534,-0.0028412351,9.98914,-8.363792,0.04721702
-0.7609757,0.20441325,0.25007936,-0.0030400092,10.004789,-8.37972,-0.34326944
-0.2819005,0.45228547,0.24587737,-0.0039015738,10.010395,-8.384716,-0.08230039
0.28294033,-0.8103824,0.3090375,-0.0028680367,10.00262,-8.377239,-0.10070653
0.22074865,0.01230054,0.17225309,-0.0027236817,9.97911,-8.353748,0.03230168
0.052386753,0.024548773,0.63101625,-0.0028705439,9.982122,-8.3566,0.048416227
-0.04581388,0.07052024,0.8619748,-0.002944271,9.987863,-8.362293,0.06182295
0.81192344,0.059684396,0.4508477,-0.0029427418,10.000291,-8.374701,-0.05095897
-0.27523696,-0.53659695,0.71913016,-0.003288255,10.003544,-8.378008,0.21457158
-0.095740296,-0.06351505,0.4457381,-0.0028580232,9.97627,-8.350878,0.16315413
0.025517512,0.23759605,0.5129685,-0.0029275743,9.982914,-8.357564,0.094693944
0.29711434,0.7458135,0.84046555,-0.002939389,10.000329,-8.375147,0.010373117
0.027016452,0.038926832,0.033242945,-0.003167062,9.990681,-8.365219,0.103588775
0.07265505,-0.37707064,0.3765033,-0.0032013832,9.998497,-8.372768,-0.078520074
0.98630065,-0.011825268,0.8402087,-0.0028430885,10.001442,-8.375913,-0.10243795
0.06775748,-0.8086158,0.2533269,-0.003023996,10.000173,-8.374466,0.02171048
0.25036362,0.032104105,0.016264802,-0.0027058972,9.981491,-8.356198,0.036246948
0.17749609,0.7800868,0.014966458,-0.002900214,9.997494,-8.372545,-0.05542905
0.10241464,0.29042155,0.36542746,-0.002985538,9.986374,-8.360914,0.06565372
0.03198966,0.07412619,0.9150171,-0.0029486744,9.990599,-8.365034,0.01795522
0.09134668,0.12468635,0.94329333,-0.0029444331,9.991453,-8.365887,-8.5897744e-05
0.16097686,0.28496823,0.57801414,-0.002888727,9.985612,-8.36021,0.04203996
-0.111810386,0.109865986,0.9445578,-0.0029736692,9.989918,-8.364368,0.08088002
-0.08743857,0.6211134,0.6308767,-0.0029663974,9.999598,-8.374334,0.07108724
-0.88780046,-0.2595158,0.2973494,-0.002913217,10.003056,-8.378115,-0.21329549
0.52849674,-0.29181716,0.1486572,-0.0030940184,10.001304,-8.375508,-0.10672233
0.0037993123,0.11378673,0.04186992,-0.0030912617,9.999052,-8.373686,0.10346936
0.90918636,-0.38577265,0.98398536,-0.0025386652,10.001531,-8.376554,-0.13718142
0.3787031,0.712562,0.8552903,-0.0029832395,9.999812,-8.374462,-0.009220898
0.4872876,-0.059720587,0.40808204,-0.0028144857,9.993063,-8.367611,-0.07545717
-0.12617275,0.72963786,0.20245303,-0.002995192,9.998934,-8.373747,-0.09316715
-0.25282976,0.38038266,0.07064115,-0.0031212019,10.0096445,-8.384533,-0.23279987
-0.60003436,-0.66435796,0.48129746,-0.0031691482,10.001909,-8.376349,0.42235872
0.2192317,-0.0007056989,0.21675888,-0.002714078,9.97953,-8.354199,0.02571273
0.03365355,-0.7371043,0.90304136,-0.0029671295,10.001713,-8.37594,-0.021798696
-0.09635504,0.16986431,0.6525245,-0.0028959932,9.9821005,-8.356747,0.1375188
0.6567799,-0.09756988,0.5928098,-0.0028164582,9.997343,-8.371813,-0.10863235
-0.098834425,-0.10130755,0.36770615,-0.002781487,9.978698,-8.353409,0.1660707
0.18150136,0.018734401,0.20377238,-0.0027460558,9.97668,-8.35128,0.04579363
0.07667053,0.008833503,0.8100674,-0.0029071355,9.989738,-8.364208,0.0025706403
0.90334237,-0.3956066,0.91391593,-0.0025445921,10.001606,-8.376541,-0.13542809
-0.083394,0.28979573,0.9029754,-0.0028093653,9.993676,-8.368433,0.0832866
-0.046020173,0.013007879,0.40457472,-0.0029071895,9.972107,-8.346696,0.15417117
0.2637385,0.9375052,0.75595784,-0.0027863337,10.001556,-8.376505,0.017331714
-0.060681894,0.054008987,0.9817241,-0.0029985653,9.991679,-8.366097,0.042150117
-0.25144666,0.0064443466,0.20838772,-0.0033323308,10.022998,-8.397717,0.28056026
-0.010691025,0.070169434,0.07118819,-0.0031499406,9.995277,-8.369864,0.12642045
0.30878296,-0.683086,0.4978188,-0.0029562628,10.002731,-8.377105,-0.12225413
0.18757029,-0.9048035,0.9051794,-0.0032195793,10.001853,-8.375991,-0.0511036
0.06346994,-0.8041916,0.86571115,-0.0030098995,10.001813,-8.376048,-0.019717563
0.046375774,0.25478163,0.42303246,-0.0029798923,9.983985,-8.3585825,0.08756118
0.94613713,-0.21735214,0.37717474,-0.003164201,10.001418,-8.375487,-0.030822407
0.6195622,0.78399897,0.7314029,-0.0030240538,10.001371,-8.375631,-0.04738593
-0.42508262,-0.49712116,0.82256985,-0.003309588,10.009583,-8.3841305,0.31942722
-0.34132367,-0.33811647,0.8376727,-0.0029396238,10.0075035,-8.382258,0.20055507
-0.21985847,0.063162774,0.7630947,-0.002940365,9.9835005,-8.358029,0.18856439
0.06014781,0.049957708,0.1576808,-0.0030081933,9.97498,-8.349412,0.1004263
0.20633626,-0.30445653,0.87804085,-0.0029232306,10.0018425,-8.376298,-0.11908328
-0.059741512,-0.43796444,0.9739623,-0.0028364258,10.001452,-8.376005,-0.03363482
0.17327884,-0.16630203,0.70461965,-0.0029324302,9.997272,-8.371771,-0.08003264
0.6032617,0.083744235,0.093888454,-0.003120019,9.998532,-8.373106,0.018525897
0.17425238,-0.054005742,0.17650183,-0.0027211094,9.978359,-8.353076,0.02619352
0.5849606,-0.6389605,0.44926006,-0.0026097456,10.00253,-8.377256,-0.14004125
-0.48532376,0.3546854,0.38770407,-0.003706851,10.012021,-8.386382,-0.11774072
0.2718803,0.85378283,0.80309343,-0.002895941,10.001419,-8.376315,0.017134016
-0.36951375,-0.84292704,0.8902106,-0.0028399406,10.002679,-8.377466,0.32369083
0.8003534,-0.013361875,0.4664628,-0.0029724305,9.999337,-8.373699,-0.06085728
-0.00730076,0.00372179,0.81050843,-0.0029226309,9.988119,-8.36257,0.039781563
0.06901404,-0.015051441,0.1862846,-0.0028846255,9.972085,-8.346657,0.091608025
-0.6205246,0.5410325,0.28659698,-0.0030046003,10.003877,-8.378469,-0.398673
0.63766754,0.24588798,0.5509597,-0.0027927076,9.997698,-8.372249,-0.064828895
-0.26579747,0.08454649,0.5784997,-0.0028730826,9.985641,-8.360306,0.271041
-0.6310617,0.7142403,0.3478536,-0.0033178395,10.001211,-8.375586,-0.4188943
0.25695115,0.47296596,0.5265029,-0.0029982487,9.994111,-8.3687525,0.02376311
0.13221687,-0.7678783,0.48106408,-0.0028246278,10.00141,-8.375918,-0.049880937
0.5846624,-0.0720001,0.95817345,-0.0027444204,10.001134,-8.375831,-0.12819375
-0.072289445,-0.7225407,0.40024453,-0.0031711636,9.997958,-8.372224,0.10934378
0.08781908,-0.35498282,0.52724856,-0.0031655552,9.999622,-8.373892,-0.086090356
0.39668164,-0.34695113,0.4241422,-0.0030153925,10.002036,-8.376232,-0.15331158
0.888404,0.3381639,0.8710897,-0.0029054107,10.00135,-8.37564,-0.099640444
0.3114851,0.012611405,0.786192,-0.0028599491,9.992957,-8.367475,-0.06783407
0.0716452,-0.28549024,0.028163973,-0.0030065766,9.996102,-8.370761,-0.039165035
-0.011980607,0.2715718,0.20524019,-0.0030294275,9.994378,-8.3689375,0.084320985
0.13926208,-0.01945074,0.5351014,-0.002827325,9.983885,-8.358428,0.007982602
-0.14063166,0.18959045,0.15387923,-0.0026082648,10.020496,-8.395699,0.15119374
0.08314527,0.015100832,0.11959011,-0.0029455507,9.974531,-8.349015,0.08470399
-0.07439986,-0.23727043,0.78640836,-0.0028603459,9.997135,-8.371744,0.007918375
-0.2598393,0.4064442,0.29388598,-0.0031966371,10.015468,-8.390257,0.040724576
0.1924756,0.195636,0.6255554,-0.00285839,9.983642,-8.358135,0.019605814
0.17150055,0.102992915,0.08020549,-0.0028763814,9.978967,-8.353327,0.055260718
-0.29117575,-0.464195,0.93800586,-0.002807918,10.005007,-8.37978,0.1302978
0.0090879,0.7790506,0.50370395,-0.003025134,10.001056,-8.375648,0.021000309
-0.46865258,0.69950616,0.84106654,-0.002991506,10.003929,-8.378627,0.101970255
-0.31648612,-0.030198492,0.17603412,-0.0034765126,10.026257,-8.400834,0.21409151
-0.33301196,0.39586675,0.90778714,-0.0029150536,9.997462,-8.3722725,0.17486532
-0.015704272,-0.0006469625,0.88389814,-0.002946456,9.990571,-8.365017,0.029330706
0.34900877,-0.06072226,0.8114494,-0.0028515616,9.997049,-8.371606,-0.09566423
-0.8400002,0.14934398,0.4692382,-0.0029341234,10.0033655,-8.378196,-0.2491824
0.7229447,-0.5899701,0.93779624,-0.002508468,10.001458,-8.376334,-0.1421497
-0.031162098,-0.023442628,0.19690113,-0.0030002492,9.976135,-8.350743,0.1575834
0.85385644,0.07081991,0.7177015,-0.0029093558,9.99935,-8.373711,-0.0955437
-0.1747933,0.08950069,0.741742,-0.0029304503,9.982627,-8.357169,0.16515478
-0.86896724,-0.3498456,0.31120405,-0.003064965,10.0027,-8.377705,-0.12048446
-0.42629427,-0.63486075,0.20724617,-0.00300124,10.003762,-8.378359,0.3224841
0.6650307,-0.6736967,0.3729667,-0.0026194407,10.001866,-8.376807,-0.12093068
-0.058365595,0.044260602,0.6830237,-0.0029146625,9.9810295,-8.355508,0.1039086
0.023839971,-0.23068601,0.86085236,-0.0029125875,9.999041,-8.373611,-0.04929196
-0.005431515,0.008685993,0.5198017,-0.002879777,9.976399,-8.350924,0.10105075
-0.43207535,-0.075697735,0.68040323,-0.0029409872,10.006212,-8.380795,0.3686464
0.17851286,-0.030361801,0.21197255,-0.0027191537,9.977985,-8.3526745,0.031849414
0.15104556,-0.0014462625,0.4067766,-0.0027689738,9.979516,-8.354115,0.029958839
-0.011248104,-0.069453634,0.81680536,-0.0029159198,9.991241,-8.365734,0.02022045
-0.14575674,-0.7085869,0.6608493,-0.0029139956,10.000179,-8.37468,0.13175915
0.34738436,0.63115495,0.563922,-0.003023184,9.99893,-8.373584,0.007941833
0.68534863,-0.2726954,0.88299507,-0.0025984282,10.0026865,-8.37742,-0.14819935
0.31762317,0.00076968136,0.8735943,-0.0028686868,9.995676,-8.370226,-0.079210944
0.18176274,-0.93174386,0.2135525,-0.0028911429,10.001873,-8.376362,-0.021621294
-0.46636742,0.014440788,0.71876943,-0.0029819598,10.004319,-8.378913,0.3725575
0.49524102,0.44070646,0.24445905,-0.00308692,9.995405,-8.369701,0.0015175529
0.4092545,-0.72218466,0.9788729,-0.0027860748,10.001797,-8.376181,-0.122122556
0.004150441,0.17966789,0.7694128,-0.0028826362,9.986056,-8.360606,0.06897379
0.12314822,0.023918059,0.6455468,-0.0028588818,9.984718,-8.359203,0.012120167
0.25643125,0.08033938,0.57949495,-0.0028198725,9.984338,-8.358831,-0.014713158
-0.015650878,0.35006508,0.19497791,-0.0029173149,9.998784,-8.373431,0.061841108
0.11355203,-0.0925631,0.8945997,-0.002920241,9.996589,-8.37114,-0.049600206
-0.06970419,0.16953328,0.9217745,-0.0029270286,9.990253,-8.364765,0.07058619
-0.06448294,-0.3058831,0.2525256,-0.0028907182,9.993131,-8.367866,0.054998107
0.87548316,-0.19480793,0.16718343,-0.0032822946,10.00157,-8.375568,-0.010453659
0.16481915,0.82193846,0.26845625,-0.003177167,10.000722,-8.375104,-0.01413219
0.5556149,-0.06381007,0.8601166,-0.0027678674,9.999363,-8.373988,-0.122046344
-0.84225994,-0.053238172,0.45286193,-0.0030605951,10.004097,-8.378722,-0.1676784
0.21399575,0.4596559,0.66381335,-0.002908525,9.993426,-8.368166,0.028680602
0.091718115,0.46834585,0.27661815,-0.0028103376,9.996439,-8.371116,0.036414407
0.47850275,-0.21365248,0.891167,-0.0027441261,10.002517,-8.377138,-0.14164925
0.21079788,0.10389841,0.1900733,-0.0028286735,9.978923,-8.353359,0.04688564
-0.02494877,0.011239015,0.27397183,-0.0029608095,9.972207,-8.346789,0.15501915
0.3859614,-0.6165976,0.30097803,-0.0028250432,10.00343,-8.377894,-0.14090085
0.0023665538,-0.30428663,0.5704176,-0.0030508721,9.997491,-8.371931,-0.03668423
-0.1159324,-0.80076903,0.11191175,-0.0030741645,10.002323,-8.376434,0.18343662
0.2854428,0.5960521,0.29601824,-0.0027528005,9.998934,-8.37365,0.019720139
0.17823608,-0.059536025,0.16685334,-0.002719813,9.97877,-8.3534975,0.022711324
0.26778582,0.22604619,0.74417526,-0.0028598672,9.987313,-8.361799,-0.0135051645
0.038956806,0.03241111,0.090337634,-0.0031026946,9.980623,-8.3550825,0.103815034
-0.17663689,0.6674217,0.008570526,-0.0038842568,9.995916,-8.370132,-0.28427562
0.10737878,-0.87397677,0.9400986,-0.0031246422,10.001783,-8.375925,-0.029314466
0.25276083,-0.26779586,0.44008595,-0.0031031268,9.999794,-8.374056,-0.12658314
0.4509488,0.107010856,0.5347086,-0.0027834168,9.989439,-8.363982,-0.053671602
-0.15185991,-0.45999438,0.077139504,-0.0027330024,10.006914,-8.381848,0.18661933
0.116629526,-0.061539274,0.233144,-0.0027669435,9.976654,-8.351349,0.0445702
-0.8101617,-0.5638476,0.018367827,-0.0030019982,10.000909,-8.375933,-0.16533378
0.093304,-0.039049122,0.5484772,-0.0028469516,9.983841,-8.358379,0.020417845
0.048413586,-0.18026863,0.7169214,-0.0029165065,9.995723,-8.370255,-0.036645945
0.71110123,0.36889377,0.86011153,-0.00283184,9.999383,-8.373771,-0.09291679
0.13135332,0.13629211,0.8236902,-0.0029002475,9.988109,-8.3625555,0.0061920006
0.6090065,0.6086675,0.44739515,-0.00305158,10.000038,-8.374378,-0.036942255
-0.34988156,-0.06365387,0.36308843,-0.0032966258,10.010651,-8.385173,0.36065358
-0.100733295,-0.06613663,0.62811995,-0.0029085604,9.98221,-8.356712,0.118706375
0.03684844,0.4300863,0.9739306,-0.0027110325,9.997917,-8.372823,0.04361455
-0.8341415,0.35182106,0.33858395,-0.0029437887,10.002827,-8.377854,-0.37326524
-0.18432327,0.018985804,0.17581701,-0.0032069562,10.018127,-8.392913,0.25938025
0.193616,0.1157588,0.21813081,-0.0028496208,9.978353,-8.352772,0.051381953
-0.1818701,-0.3642301,0.68832487,-0.003015344,9.999621,-8.374206,0.09273003
-0.047250193,0.45286256,0.028907381,-0.003462418,10.001104,-8.375625,-0.034910224
-0.055605352,-0.6035902,0.7448984,-0.0029835394,10.000815,-8.3751545,0.015774122
-0.453622,0.3357344,0.79059964,-0.0032403348,10.0021105,-8.376675,0.25408024
0.92558575,0.18910722,0.9642868,-0.0029159533,10.00151,-8.375833,-0.11654084
0.5558628,0.02338602,0.5560961,-0.0027995324,9.992773,-8.36728,-0.08129822
-0.2551837,-0.18879126,0.77175075,-0.00282061,9.995982,-8.3706455,0.16392854
-0.20070188,-0.32613233,0.6379682,-0.0030140886,9.999029,-8.37365,0.12592351
-0.48262733,0.86779493,0.30939308,-0.0033380305,10.001081,-8.375739,-0.39646214
-0.138008,-0.8692981,0.45229506,-0.0034553213,10.000961,-8.374925,0.19863315
-0.11959788,0.1558699,0.5957963,-0.002914262,9.980315,-8.354966,0.1618472
0.7568776,-0.32540402,0.12154,-0.0032708058,10.003059,-8.377044,-0.059624545
0.40971658,0.53518414,0.4049942,-0.0030505573,9.996614,-8.371082,0.00044094957
0.03948506,-0.040927254,0.113924585,-0.0029927948,9.975634,-8.350219,0.09937471
0.18123974,-0.17106831,0.31025228,-0.0029268777,9.992204,-8.36676,-0.06246741
-0.03041583,-0.06509143,0.9100543,-0.0029486688,9.993309,-8.367806,0.01592631
-0.0194472,0.08418331,0.2875255,-0.003027779,9.975222,-8.349752,0.1463519
